zone_name|province_name|ae_type|crop_name|ext_harvest|ext_cost|norm_harvest|norm_cost|int_harvest|int_cost|toch_harvest|toch_cost|
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.1. Дерново-подзолистые средне- и легкосуглинистые культурные|2.2|5500|3.1|7100|4.3|6280|6.4|5000
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.2. Дерново-карбонатные выщелоченные и серые лесные ополий|2.2|5500|3.1|7100|4.3|6280|6.4|5000
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.3. Дерново-подзолистые тяжелосуглинистые культурные|2.2|5500|3.1|7100|4.3|6280|6.4|5000
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.4. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные|2.0|5900|2.9|7650|4.0|6750|5.6|5340
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.5. Дерново-подзолистые средне- и легкосуглинистые освоенные|2.0|6200|2.8|7920|3.8|7050|5.3|5570
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.6. Дерново-подзолистые тяжелосуглинистые и легкоглинистые освоенные|2.0|6200|2.8|7920|3.8|7050|5.3|5570
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.7. Дерново-подзолистые супесчаные, подстилаемые суглинками|1.9|6500|2.6|8330|3.7|7430|5.1|5910
Южно-таежно-лесная зона|Среднерусская провинция|Овес|1.8. Дерново-подзолистые супесчаные|1.9|6500|2.6|8330|3.7|7430|5.1|5910
Южно-таежно-лесная зона|Среднерусская провинция|Овес|2.1. Дерново-карбонатные выщелоченные серые лесные ополий с участием слабосмытых.|1.8|6600|2.6|8600|3.6|7560||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|2.2. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные.|1.8|6600|2.6|8600|3.6|7560||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|2.3. Дерново-подзолистые тяжелосуглинистые и легкоглинистые среднеокультуренные с участием слабосмытых.|1.8|6600|2.6|8600|3.6|7560||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|2.4. Дерново-подзолистые суглинистые освоенные|1.8|6800|2.5|8740|3.5|7680||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|2.5. Дерново-подзолистые супесчаные, подстилаемые суглинками и глинами|1.7|7300|2.4|9420|3.2|8330||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|2.6. Дерново-подзолистые супесчаные|1.7|7300|2.4|9420|3.2|8330||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|3.1. Дерново-подзолистые средне- и легкосуглинистые почвы со слабо- и среднесмытыми на склонах 3-5о холодных экспозиций.|1.7|7100|2.4|9150||||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|3.2. Дерново-карбонатные выщелоченные со слабо- и среднесмытыми на склонах холодных экспозиций.|1.7|7100|2.4|9150||||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|3.3. Дерново-подзолистые среде- и легкосуглинистые почвы со слабо-, средне- и сильносмытыми на склонах теплых экспозиций|1.8|6900|2.4|8870||||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|3.4. Дерново-карбонатные выщелоченные со слабо-, средне- и сильносмытыми на склонах теплых экспозиций.|1.8|6900|2.4|8870||||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|5.1. Дерново-подзолистые слабоглееватые|1.8|6900||||||
Южно-таежно-лесная зона|Среднерусская провинция|Овес|5.2. Дерново-подзолистые глееватые супесчаные|1.5|8200||||||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.1. Дерново-подзолистые средне- и легкосуглинистые культурные|1.5|8000|2.5|8800|3.5|7710|4.5|7110
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.2. Дерново-карбонатные выщелоченные и серые лесные ополий|1.5|8000|2.5|8800|3.5|7710|4.5|7110
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.3. Дерново-подзолистые тяжелосуглинистые культурные|1.5|8000|2.5|8800|3.5|7710|4.5|7110
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.4. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные|1.4|8600|2.3|9400|3.2|8350|4.2|7600
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.5. Дерново-подзолистые средне- и легкосуглинистые освоенные|1.3|9000|2.2|9880|3.2|8610|4.1|7970
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.6. Дерново-подзолистые тяжелосуглинистые и легкоглинистые освоенные|1.3|9000|2.2|9880|3.2|8610|4.1|7970
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.7. Дерново-подзолистые супесчаные, подстилаемые суглинками|1.3|9400|2.2|10370|3.0|9120|3.9|8330
Южно-таежно-лесная зона|Среднерусская провинция|Горох|1.8. Дерново-подзолистые супесчаные|1.3|9400|2.2|10370|3.0|9120|3.9|8330
Южно-таежно-лесная зона|Среднерусская провинция|Горох|2.1. Дерново-карбонатные выщелоченные серые лесные ополий с участием слабосмытых.|1.2|9600|2.1|10600|2.9|9250||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|2.2. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные.|1.2|9600|2.1|10600|2.9|9250||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|2.3. Дерново-подзолистые тяжелосуглинистые и легкоглинистые среднеокультуренные с участием слабосмытых.|1.2|9600|2.1|10600|2.9|9250||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|2.4. Дерново-подзолистые суглинистые освоенные|1.2|9900|2.0|10850|2.8|9500||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|2.5. Дерново-подзолистые супесчаные, подстилаемые суглинками и глинами|1.1|11000|1.9|11690|2.6|10280||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|2.6. Дерново-подзолистые супесчаные|1.1|11000|1.9|11690|2.6|10280||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|3.1. Дерново-подзолистые средне- и легкосуглинистые почвы со слабо- и среднесмытыми на склонах 3-5о холодных экспозиций.|1.2|10300|1.9|11330||||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|3.2. Дерново-карбонатные выщелоченные со слабо- и среднесмытыми на склонах холодных экспозиций.|1.2|10300|1.9|11330||||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|3.3. Дерново-подзолистые среде- и легкосуглинистые почвы со слабо-, средне- и сильносмытыми на склонах теплых экспозиций|1.2|10000|2.0|10850||||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|3.4. Дерново-карбонатные выщелоченные со слабо-, средне- и сильносмытыми на склонах теплых экспозиций.|1.2|10000|2.0|10850||||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|5.1. Дерново-подзолистые слабоглееватые|1.2|10000||||||
Южно-таежно-лесная зона|Среднерусская провинция|Горох|5.2. Дерново-подзолистые глееватые супесчаные|1.0|11900||||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.1. Дерново-подзолистые средне- и легкосуглинистые культурные|0.5|24000|1.0|22000|1.9|14210|2.5|12800
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.2. Дерново-карбонатные выщелоченные и серые лесные ополий|0.5|24000|1.0|22000|1.9|14210|2.5|12800
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.3. Дерново-подзолистые тяжелосуглинистые культурные|0.5|24000|1.0|22000|1.9|14210|2.5|12800
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.4. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные|0.5|25800|0.9|23650|1.8|15260|2.3|13780
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.5. Дерново-подзолистые средне- и легкосуглинистые освоенные|0.4|26900|0.9|24700|1.7|15920|2.2|14350
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.6. Дерново-подзолистые тяжелосуглинистые и легкоглинистые освоенные|0.4|26900|0.9|24700|1.7|15920|2.2|14350
